feature,coefficient,selected,etf,split_id,target_column,alpha,l1_ratio,inner_cv_time_series_rank_ic
z_return_20d,-0.001392394128539481,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_return_20d_rel_spy,-0.000813639064091854,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_return_20d_excess_rf,-0.00024298829363910443,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_return_60d_rel_spy,0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_price_to_MA20,-0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_price_to_MA50,-0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_MA20_minus_MA50,0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_volatility_20d,-0.001401581484063683,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_max_drawdown_60d,-0.0012895332847283835,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_ATR_14,-0.005691573677455766,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_volume_change,0.00010928138508529721,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_relative_volume,0.0015789311700934847,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_RSI_14,-0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_market_beta_60d,0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_idio_vol_60d,0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_Federal_Funds_Rate,-0.000591671490154231,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_Treasury_10Y,-0.0057528867800741915,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_Yield_Spread_10Y2Y,0.0013494443858710924,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_Breakeven_Inflation_10Y,0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_CPI,0.0012585676229393639,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_Unemployment_Rate,0.0016611177260138885,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_Financial_Conditions_Index,-0.002291317805259597,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_VIX,-0.0012387065332622048,True,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_rate_sensitivity_beta,-0.0,False,XLRE,4,target_5d_forward_return_raw,0.001,0.5,0.05896213005921382
z_return_5d,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_return_5d_rel_spy,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_return_5d_excess_rf,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_return_20d,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_return_20d_rel_spy,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_return_20d_excess_rf,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_return_60d_rel_spy,-0.0016786259712068823,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_price_to_MA20,-0.0007301098271582031,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_price_to_MA50,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_MA20_minus_MA50,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_volatility_20d,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_max_drawdown_60d,0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_ATR_14,-0.0011172848054484858,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_volume_change,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_relative_volume,-0.00020738821411716383,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_RSI_14,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_market_beta_60d,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_idio_vol_60d,0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_Federal_Funds_Rate,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_Treasury_10Y,-0.0008921456321283331,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_Yield_Spread_10Y2Y,0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_Breakeven_Inflation_10Y,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_CPI,-0.0,False,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_Unemployment_Rate,0.000582249631304587,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_Financial_Conditions_Index,-0.0007007651827464451,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_VIX,-0.00017299256712904188,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_rate_sensitivity_beta,-0.00029560238296389877,True,XLU,4,target_5d_forward_return_raw,0.001,1.0,0.05870248862681418
z_return_5d,-0.0008073241266668541,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_return_5d_rel_spy,-1.2082498413173776e-05,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_return_5d_excess_rf,-9.395326460867692e-08,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_return_20d,0.0005585194896205696,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_return_20d_rel_spy,1.652468646053313e-05,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_return_20d_excess_rf,1.8538557618486392e-07,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_return_60d_rel_spy,-0.0002359518257582786,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_price_to_MA20,-0.0,False,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_price_to_MA50,0.003990315680452406,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_MA20_minus_MA50,-0.004526020469788366,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_volatility_20d,-0.00014076959852616535,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_max_drawdown_60d,0.00046252934199853826,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_ATR_14,-0.0012177515574303612,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_volume_change,-0.0,False,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_relative_volume,-0.000346665659191682,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_RSI_14,-0.0012123582246290046,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_market_beta_60d,-0.0016452038531277432,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_idio_vol_60d,0.0,False,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_Federal_Funds_Rate,-0.00043348753978206386,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_Treasury_10Y,-0.0,False,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_Yield_Spread_10Y2Y,0.0014455830953699342,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_Breakeven_Inflation_10Y,-0.0,False,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_CPI,-0.0006598999506059587,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_Unemployment_Rate,0.0012160580267111382,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_Financial_Conditions_Index,-0.0017642986988604713,True,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_VIX,-0.0,False,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_rate_sensitivity_beta,0.0,False,XLV,4,target_5d_forward_return_raw,0.001,0.5,0.08312096400031056
z_return_5d,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_return_5d_rel_spy,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_return_5d_excess_rf,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_return_20d,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_return_20d_rel_spy,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_return_20d_excess_rf,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_return_60d_rel_spy,-0.00015972595251295313,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_price_to_MA20,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_price_to_MA50,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_MA20_minus_MA50,-0.0026338518317604934,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_volatility_20d,-0.0013379522057037831,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_max_drawdown_60d,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_ATR_14,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_volume_change,-0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_relative_volume,0.0014302409378521839,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_RSI_14,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_market_beta_60d,-0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_idio_vol_60d,-0.00048287541670947,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_Federal_Funds_Rate,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_Treasury_10Y,-0.0008922991419448357,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_Yield_Spread_10Y2Y,0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_Breakeven_Inflation_10Y,-0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_CPI,-0.0017705941446029693,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_Unemployment_Rate,0.0033682679428318875,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_Financial_Conditions_Index,-0.000688359859017611,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_VIX,-0.00040422245960111116,True,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_rate_sensitivity_beta,-0.0,False,XLY,4,target_5d_forward_return_raw,0.01,0.1,0.15272136952720203
z_return_5d,6.522944482005306e-05,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_return_5d_rel_spy,2.9568136936997415e-07,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_return_5d_excess_rf,2.405268811426355e-10,False,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_return_20d,0.0007745088673350866,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_return_20d_rel_spy,9.09802627133751e-07,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_return_20d_excess_rf,4.9875845589641e-10,False,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_return_60d_rel_spy,-0.0013208129316103216,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_price_to_MA20,0.006721926467385885,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_price_to_MA50,-0.004918200684745358,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_MA20_minus_MA50,0.0034822834773571205,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_volatility_20d,0.0027637091292973966,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_max_drawdown_60d,-0.0011833040828889386,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_ATR_14,0.000701739087142281,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_volume_change,0.0003115986338970328,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_relative_volume,0.0001153090056249472,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_RSI_14,-0.005530962993691348,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_market_beta_60d,0.000695215879330263,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_idio_vol_60d,-0.0026180291136515595,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_Federal_Funds_Rate,0.000254015618379152,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_Treasury_10Y,-0.0023975897231518803,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_Yield_Spread_10Y2Y,0.0015964264415423333,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_Breakeven_Inflation_10Y,-0.0005647802399354974,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_CPI,-0.0022023300839766266,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_Unemployment_Rate,0.0028898622624660606,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_Financial_Conditions_Index,-0.002389881461636358,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_VIX,-0.001073558492403629,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_rate_sensitivity_beta,-0.0034963984487803622,True,XLB,5,target_5d_forward_return_raw,1e-05,0.1,0.1293971223595818
z_return_5d,-0.0028615616371741007,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_return_5d_rel_spy,-1.9931087144406198e-17,False,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_return_5d_excess_rf,-2.703459745023795e-17,False,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_return_20d,-0.00430049918637375,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_return_20d_rel_spy,-1.4482075865512084e-17,False,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_return_20d_excess_rf,-5.834505384666739e-20,False,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_return_60d_rel_spy,0.0005542272232158425,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_price_to_MA20,-0.0009214366699909362,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_price_to_MA50,0.004933619378458776,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_MA20_minus_MA50,-0.001665809695248897,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_volatility_20d,-0.004177284356059163,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_max_drawdown_60d,-0.0003972728577931563,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_ATR_14,0.001298334624960393,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_volume_change,-0.00035576409274708557,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_relative_volume,0.0004965149314035609,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_RSI_14,-0.0005235566816033351,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_market_beta_60d,0.0014593858559035586,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_idio_vol_60d,0.000997970881863574,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_Federal_Funds_Rate,0.004529935532358456,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_Treasury_10Y,-0.0013967331813087933,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_Yield_Spread_10Y2Y,0.002604418058080497,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_Breakeven_Inflation_10Y,-0.0019234893555889134,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_CPI,-0.001799791699518621,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_Unemployment_Rate,0.003290820130317265,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_Financial_Conditions_Index,-0.001084014111756938,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_VIX,-0.0010133104123666433,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_rate_sensitivity_beta,-0.001431865019531789,True,XLC,5,target_5d_forward_return_raw,1e-05,1.0,0.09068531261046914
z_return_5d,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_return_5d_rel_spy,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_return_5d_excess_rf,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_return_20d,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_return_20d_rel_spy,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_return_20d_excess_rf,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_return_60d_rel_spy,-0.004066787381384212,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_price_to_MA20,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_price_to_MA50,-0.0001244631399842702,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_MA20_minus_MA50,0.002915024575091227,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_volatility_20d,0.005119834766142981,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_max_drawdown_60d,0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_ATR_14,-0.006235929452309651,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_volume_change,-0.0009198693851368024,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_relative_volume,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_RSI_14,0.0025862580376344174,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_market_beta_60d,0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_idio_vol_60d,0.002713856397802855,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_Federal_Funds_Rate,0.0033040342440999425,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_Treasury_10Y,0.00143006439299491,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_Yield_Spread_10Y2Y,-0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_Breakeven_Inflation_10Y,-0.0008080662710094287,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_CPI,0.0,False,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_Unemployment_Rate,0.0023842142771461705,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_Financial_Conditions_Index,-0.003184959390491066,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_VIX,-0.0006461367944551885,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_rate_sensitivity_beta,-0.006178310614764231,True,XLE,5,target_5d_forward_return_raw,0.001,0.9,0.09357190897718025
z_return_5d,0.001403786358541519,True,XLF,5,target_5d_forward_return_raw,0.001,0.5,0.10422194685936897
z_return_5d_rel_spy,0.0008864504674798682,True,XLF,5,target_5d_forward_return_raw,0.001,0.5,0.10422194685936897
z_return_5d_excess_rf,0.00028776681933626166,True,XLF,5,target_5d_forward_return_raw,0.001,0.5,0.10422194685936897
z_return_20d,-0.0004636586916898042,True,XLF,5,target_5d_forward_return_raw,0.001,0.5,0.10422194685936897
z_return_20d_rel_spy,-0.0002958589913246981,True,XLF,5,target_5d_forward_return_raw,0.001,0.5,0.10422194685936897
z_return_20d_excess_rf,-9.711607493091195e-05,True,XLF,5,target_5d_forward_return_raw,0.001,0.5,0.10422194685936897
